Product,SKU,Date,Revenue,CMGR,Period,%Total Revenue,Average Revenue
SOY LECITIHIN GRANULES - 453G,1280C164,2014-02-06,115.5,3.87135619430401,29.0,0.004171518826275747,120.03709832654123
SPINACH,SPINACH,2014-02-06,30.0,9.503949096694564,39.0,0.0010835113834482461,120.03709832654123
SWEET POTATOES,SWEETPOTATOES,2014-02-06,26.0,9.153823304151487,39.0,0.00093904319898848,120.03709832654123
TEA TREE THERAPY CONDITIONER - 473ML,30480,2014-02-06,68.25,5.728739863936649,27.0,0.00246498839734476,120.03709832654123
THYME,THYME,2014-02-06,5.89,10.306704050190717,44.0,0.00021272940161700567,120.03709832654123
TOMATOES,TOMATOES,2014-02-06,38.040000000000006,9.411597135881733,39.0,0.0013738924342123764,120.03709832654123
VEAL ESCALOPE (BIFTEK) - 1KG,VEALESCALOPE,2014-02-06,312.0,6.8738544047467265,29.0,0.01126851838786176,120.03709832654123
VEAL PICATTA - 1KG,VEALPICATTA,2014-02-06,104.0,10.686575656640883,29.0,0.00375617279595392,120.03709832654123
VEAL SHANKS (MOWAZ) - 1KG,VEALSHANKSMOWAZ,2014-02-06,104.0,8.16334003527659,28.0,0.00375617279595392,120.03709832654123
WHITE ENDIVE,WHITEENDIVE,2014-02-06,52.66,3.799702266181515,39.0,0.0019019236484128215,120.03709832654123
WHOLE CHICKEN - 1KG,WHOLECHICKEN,2014-02-06,508.3,15.36425548658693,30.0,0.018358294540224786,120.03709832654123
YELLOW CARROTS,YELLOWCARROTS,2014-02-06,8.25,12.732183109061769,38.0,0.00029796563044826767,120.03709832654123
YELLOW SPLIT PEAS - 822G,1649C294,2014-02-06,36.5,0.0,25.0,0.001318272183195366,120.03709832654123
ZUCCHINI,ZUCCHINI,2014-02-06,32.0,9.731088807248756,44.0,0.0011557454756781292,120.03709832654123
APPLES (SUKARY),APPLESSUKARY,2014-02-13,51.72,14.265938921164834,39.0,0.0018679736250647764,120.03709832654123
AUBERGINE (ROUMY),AUBERGINEROUMY,2014-02-13,4.78,8.20516812281953,39.0,0.00017263948042942057,120.03709832654123
BEEF ESCALOPE - 1KG,BEEFESCALOPE,2014-02-13,81.6,8.164819249474586,29.0,0.0029471509629792293,120.03709832654123
BEEF MINCE - 1KG,BEEFMINCE,2014-02-13,142.8,9.067509854013323,29.0,0.005157514185213653,120.03709832654123
BEET ROOT,BEETROOT,2014-02-13,4.5,6.076317100138273,44.0,0.00016252670751723693,120.03709832654123
BROWN RICE (KHEIR MISR) - 750G,PREMIUMBROWNRICE,2014-02-13,12.35,11.418198531421586,29.0,0.000446045519519528,120.03709832654123
BROWN RICE CAKES - 247G,00023-0,2014-02-13,73.5,6.163888230067083,29.0,0.0026546028894482033,120.03709832654123
CAULIFLOWER,CAULIFLOWER,2014-02-13,20.16,11.18815924490779,41.0,0.0007281196496772215,120.03709832654123
CHICKEN BREASTS - 1KG,CHICKENBREASTS,2014-02-13,189.44,23.63412587636362,30.0,0.006842013216014525,120.03709832654123
CHINESE GARLIC,CHINESEGARLIC,2014-02-13,5.89,8.4514989023867,33.0,0.00021272940161700567,120.03709832654123
COCONUT PALM SUGAR - 454G,92106OG,2014-02-13,66.5,4.315974014688506,26.0,0.0024017835666436125,120.03709832654123
COLORED BILL PEPPER,COLOREDCAPSICUM,2014-02-13,40.0,7.247903679658796,31.0,0.0014446818445976615,120.03709832654123
COLORED FRENCH LETTUCE,COLOREDFRENCHLETTUCE,2014-02-13,9.12,7.570966855909855,44.0,0.0003293874605682668,120.03709832654123
CUCUMBER,CUCUMBER,2014-02-13,14.25,9.504053581656269,44.0,0.0005146679071379169,120.03709832654123
DRIED BLUEBERRIES - 250G,DRIEDBLUEBERRIES,2014-02-13,120.0,14.618196371661663,30.0,0.0043340455337929846,120.03709832654123
DRIED TURKISH FIGS - 250G,DRIEDFIGS,2014-02-13,24.0,15.50475275517702,27.0,0.0008668091067585969,120.03709832654123
GOLDEN ONIONS,GOLDENONIONS,2014-02-13,6.38,8.698367740811296,43.0,0.000230426754213327,120.03709832654123
GREEN BEANS,GREENBEANS,2014-02-13,47.599999999999994,12.526610701946051,44.0,0.0017191713950712169,120.03709832654123
HERBAL TEA POT,HERBALTEAPOT,2014-02-13,65.0,5.917477044758357,34.0,0.0023476079974712,120.03709832654123
KIWI,KIWI,2014-02-13,47.199999999999996,12.947789130522835,43.0,0.0017047245766252407,120.03709832654123
LEMON,LEMON,2014-02-13,4.75,8.144975322714942,36.0,0.0001715559690459723,120.03709832654123
LIME,LIME,2014-02-13,5.68,10.145618836354476,39.0,0.00020514482193286794,120.03709832654123
LOLLA ROSSA,LOLLAROSSA,2014-02-13,20.54,11.561157996854487,44.0,0.0007418441272008992,120.03709832654123
LOLLO BIONDA,LOLLOBIONDA,2014-02-13,20.54,9.362686781658503,44.0,0.0007418441272008992,120.03709832654123
MELON,MELON,2014-02-13,13.72,13.463967642641217,39.0,0.0004955258726969979,120.03709832654123
NUTS MIX,NGSMIX,2014-02-13,56.25,5.476607648164666,26.0,0.0020315838439654618,120.03709832654123
ORGANIC BROWN RICE ELBOW PASTA - 340G,00640-9,2014-02-13,49.5,11.358536839719235,29.0,0.0017877937826896062,120.03709832654123
ORGANIC BROWN RICE PENNE - 340G,00610-2,2014-02-13,49.5,10.671923104908476,30.0,0.0017877937826896062,120.03709832654123
ORGANIC BROWN RICE ROTINI - 284G,00630-0,2014-02-13,49.5,9.168460700066827,30.0,0.0017877937826896062,120.03709832654123
ORGANIC RICE CACAO DRINK,ORGANICRICECACAODRINK,2014-02-13,72.5,3.3125195934768037,26.0,0.0026184858433332616,120.03709832654123
PINEAPPLE,PINEAPPLE,2014-02-13,35.3,12.313285368646664,38.0,0.0012749317278574362,120.03709832654123
PINK GRAPE FRUIT,PINKGRAPEFRUIT,2014-02-13,54.6,11.74528824348462,39.0,0.001971990717875808,120.03709832654123
POTATOES,POTATOES,2014-02-13,32.6,9.386980560948487,39.0,0.0011774157033470941,120.03709832654123
PUMPKIN,PUMPKIN,2014-02-13,30.53,9.119260299994947,44.0,0.0011026534178891652,120.03709832654123
RED CABBAGE,REDCABBAGE,2014-02-13,8.06,8.125644633890694,36.0,0.0002911033916864288,120.03709832654123
RED CURLY FRISEE,REDCURLYFRISEE,2014-02-13,14.06,5.503600693518074,44.0,0.0005078056683760781,120.03709832654123
RED ONIONS,REDONIONS,2014-02-13,6.55,10.548480817232232,39.0,0.0002365666520528671,120.03709832654123
ROSEMARY,ROSEMARY,2014-02-13,4.74,10.255471229046552,38.0,0.0001711947985848229,120.03709832654123
SPINACH,SPINACH,2014-02-13,66.0,9.503949096694564,39.0,0.0023837250435861414,120.03709832654123
SWEET POTATOES,SWEETPOTATOES,2014-02-13,39.0,9.153823304151487,39.0,0.00140856479848272,120.03709832654123
TEA TREE THERAPY LIQUID SOAP - 226G,60360,2014-02-13,44.0,2.1501005382411176,26.0,0.0015891500290574278,120.03709832654123
TOMATOES,TOMATOES,2014-02-13,15.85,9.411597135881733,39.0,0.0005724551809218233,120.03709832654123
VEAL ESCALOPE (BIFTEK) - 1KG,VEALESCALOPE,2014-02-13,104.0,6.8738544047467265,29.0,0.00375617279595392,120.03709832654123
VEAL PICATTA - 1KG,VEALPICATTA,2014-02-13,104.0,10.686575656640883,29.0,0.00375617279595392,120.03709832654123
WHOLE CHICKEN - 1KG,WHOLECHICKEN,2014-02-13,209.29999999999998,15.36425548658693,30.0,0.007559297751857264,120.03709832654123
YELLOW CARROTS,YELLOWCARROTS,2014-02-13,27.5,12.732183109061769,38.0,0.0009932187681608922,120.03709832654123
ZUCCHINI,ZUCCHINI,2014-02-13,32.0,9.731088807248756,44.0,0.0011557454756781292,120.03709832654123
AMERICAN RED APPLES,AMERICANREDAPPLES,2014-02-20,58.0,12.975905929144949,39.0,0.0020947886746666092,120.03709832654123
ANNAS CAPPUCCINO THINS,ANNASCAPPUCCINOTHINS,2014-02-20,33.5,2.8113826656066543,25.0,0.0012099210448505416,120.03709832654123
ARDO BLACKBERRIES,ARDOBLACKBERRIES,2014-02-20,38.0,0.0,25.0,0.0013724477523677785,120.03709832654123
AVOCADO,AVOCADO,2014-02-20,135.0,10.620630539726372,44.0,0.0048758012255171075,120.03709832654123
BANANA,BANANA,2014-02-20,64.8,8.715679003584299,44.0,0.002340384588248212,120.03709832654123
BEEF CUTLETS - 1KG,BEEFKOLATA,2014-02-20,153.66,10.266269580222387,29.0,0.005549745306021917,120.03709832654123
BEEF ESCALOPE - 1KG,BEEFESCALOPE,2014-02-20,163.2,8.164819249474586,29.0,0.005894301925958459,120.03709832654123
BEEF MINCE - 1KG,BEEFMINCE,2014-02-20,357.0,9.067509854013323,29.0,0.01289378546303413,120.03709832654123
BIO ORGANIC PENNE PASTA,BIOORGANICPENNEPASTA,2014-02-20,28.35,3.451911315337197,27.0,0.0010239182573585927,120.03709832654123
BIO ORGANIC ROTINI PASTA,BIOORGANICROTINIPASTA,2014-02-20,28.35,4.315974014688506,26.0,0.0010239182573585927,120.03709832654123
BIO ORGANIC SPAGHETTI PASTA,BIOORGANICSPAGHETTIPASTA,2014-02-20,29.0,7.134388290352356,26.0,0.0010473943373333046,120.03709832654123
BIOCRACKER OLIVE UNSALTE,BIOCRACKEROLIVEUNSALTE,2014-02-20,34.0,0.0,25.0,0.0012279795679080124,120.03709832654123
BROWN RICE (KHEIR MISR) - 750G,PREMIUMBROWNRICE,2014-02-20,12.35,11.418198531421586,29.0,0.000446045519519528,120.03709832654123
BROWN RICE CAKES - 247G,00023-0,2014-02-20,110.25,6.163888230067083,29.0,0.003981904334172305,120.03709832654123
BROWN SUGAR (KHEIR MISR) - 750G,PREMIUMBROWNSUGAR,2014-02-20,22.06,5.6728162979505115,29.0,0.0007967420372956103,120.03709832654123
BUCKWHEAT NOODLE,BUCKWHEATNOODLE,2014-02-20,22.0,8.094580791526674,25.0,0.0007945750145287139,120.03709832654123
CAYENNE PEPPER,CAYENNEPEPPER,2014-02-20,28.0,14.685831871949539,25.0,0.001011277291218363,120.03709832654123
CELERY SALT,CELERYSALT,2014-02-20,12.0,15.2309968016628,25.0,0.00043340455337929847,120.03709832654123
CHICKEN BREASTS - 1KG,CHICKENBREASTS,2014-02-20,378.88,23.63412587636362,30.0,0.01368402643202905,120.03709832654123
CHINESE GARLIC,CHINESEGARLIC,2014-02-20,5.89,8.4514989023867,33.0,0.00021272940161700567,120.03709832654123
CILANTRO,CILANTRO,2014-02-20,8.0,10.129483725372324,36.0,0.0002889363689195323,120.03709832654123
CLOVES,CLOVES,2014-02-20,20.0,10.885694118815191,25.0,0.0007223409222988308,120.03709832654123
COCONUT MILK,COCONUTMILK,2014-02-20,8.0,5.286410688407117,25.0,0.0002889363689195323,120.03709832654123
COCONUT MILK  LIGHT,COCONUTMILKLIGHT,2014-02-20,8.0,8.094580791526674,25.0,0.0002889363689195323,120.03709832654123
COLORED BILL PEPPER,COLOREDCAPSICUM,2014-02-20,50.0,7.247903679658796,31.0,0.001805852305747077,120.03709832654123
COLORED FRENCH LETTUCE,COLOREDFRENCHLETTUCE,2014-02-20,9.12,7.570966855909855,44.0,0.0003293874605682668,120.03709832654123
CRACKERS,CRACKERS,2014-02-20,41.85,6.154491670905116,30.0,0.0015114983799103033,120.03709832654123
CUCUMBER,CUCUMBER,2014-02-20,14.25,9.504053581656269,44.0,0.0005146679071379169,120.03709832654123
DRIED BLUEBERRIES - 250G,DRIEDBLUEBERRIES,2014-02-20,60.0,14.618196371661663,30.0,0.0021670227668964923,120.03709832654123
DRIED CRANBERRY - 250G,DRIEDCRANBERRY,2014-02-20,180.0,12.42009043146548,30.0,0.006501068300689477,120.03709832654123
EARL GREY TEA,EARLGREYTEA,2014-02-20,50.0,0.0,25.0,0.001805852305747077,120.03709832654123
EGG BALDY,EGGBALDY,2014-02-20,42.0,0.0,25.0,0.0015169159368275445,120.03709832654123
FETTE BISCOTTATE,FETTEBISCOTTATE,2014-02-20,60.75,0.0,25.0,0.0021941105514826985,120.03709832654123
GLUTEN FREE CHOCOLATE CHIP COOKIE MIX - 453G,1615C224,2014-02-20,64.5,6.376771112588497,27.0,0.0023295494744137294,120.03709832654123
GLUTEN FREE ROLLED OATS - 907G,1982C324,2014-02-20,79.0,10.50662937545901,30.0,0.0028532466430803817,120.03709832654123
GOLDEN FLAXSEED MEAL - 453G,1236C164,2014-02-20,49.5,11.396398362616523,30.0,0.0017877937826896062,120.03709832654123
GOLDEN ONIONS,GOLDENONIONS,2014-02-20,44.66,8.698367740811296,43.0,0.0016129872794932892,120.03709832654123
GOTU KOLA POWDER,209345-50,2014-02-20,52.0,3.1886749863576647,35.0,0.00187808639797696,120.03709832654123
GREEN BEANS,GREENBEANS,2014-02-20,34.0,12.526610701946051,44.0,0.0012279795679080124,120.03709832654123
HAMBURGER - 1KG,HAMBURGER,2014-02-20,71.4,6.160814100816259,28.0,0.0025787570926068264,120.03709832654123
HONEY OAT GRANOLA - 340G,1278C124,2014-02-20,99.0,7.553229291449259,29.0,0.0035755875653792125,120.03709832654123
HONEY SPOON,HONEYSPOON,2014-02-20,3.0,10.624273129587536,44.0,0.00010835113834482462,120.03709832654123
KIWI,KIWI,2014-02-20,28.32,12.947789130522835,43.0,0.0010228347459751443,120.03709832654123
LEMON,LEMON,2014-02-20,28.5,8.144975322714942,36.0,0.0010293358142758338,120.03709832654123
LIME,LIME,2014-02-20,5.68,10.145618836354476,39.0,0.00020514482193286794,120.03709832654123
LOLLA ROSSA,LOLLAROSSA,2014-02-20,10.27,11.561157996854487,44.0,0.0003709220636004496,120.03709832654123
MESCLUN (A MIX OF SALAD GREENS),MESCLUNAMIXOFSALADGREENS,2014-02-20,7.12,10.350798545071793,39.0,0.00025715336833838376,120.03709832654123
MIXED BERRIES OAT BISCUITS,MIXEDBERRIESOATBISCUITS,2014-02-20,30.5,0.0,25.0,0.001101569906505717,120.03709832654123
MIXED SPICES,MIXEDSPICES,2014-02-20,18.0,9.186689961389249,25.0,0.0006501068300689477,120.03709832654123
MUSHROOM,MUSHROOM,2014-02-20,53.04,12.113012939898793,39.0,0.0019156481259364991,120.03709832654123
NATURAL ACAI BERRY,NATURALACAIBERRY,2014-02-20,31.0,9.186689961389249,25.0,0.0011196284295631877,120.03709832654123
NATURAL BLUEBERRY,NATURALBLUEBERRY,2014-02-20,31.0,7.430117322085517,25.0,0.0011196284295631877,120.03709832654123
NATURAL CRANBERRY,NATURALCRANBERRY,2014-02-20,62.0,2.8113826656066543,25.0,0.0022392568591263753,120.03709832654123
NATURAL POMEGRANATE,NATURALPOMEGRANATE,2014-02-20,62.0,2.8113826656066543,25.0,0.0022392568591263753,120.03709832654123
OLD COUNTRY STYLE MUESLI - 510G,1183C184,2014-02-20,50.0,10.536290358262935,30.0,0.001805852305747077,120.03709832654123
ONIONS (AWERMA),ONIONSAWERMA,2014-02-20,5.49,4.999681050439331,38.0,0.00019828258317102906,120.03709832654123
ORANGES,ORANGES,2014-02-20,70.0,11.756547559286235,39.0,0.002528193228045908,120.03709832654123
ORGANIC BARLEY MALT SYRUP - 566G,104050,2014-02-20,57.9,0.0,25.0,0.002091176970055115,120.03709832654123
ORGANIC BROWN RICE PENNE - 340G,00610-2,2014-02-20,49.5,10.671923104908476,30.0,0.0017877937826896062,120.03709832654123
ORGANIC BROWN RICE ROTINI - 284G,00630-0,2014-02-20,49.5,9.168460700066827,30.0,0.0017877937826896062,120.03709832654123
ORGANIC BROWN RICE SPAGHETTI - 284G,00620-1,2014-02-20,49.5,6.475464404709386,29.0,0.0017877937826896062,120.03709832654123
ORGANIC BUCKWHEAT (HULLED) - 454G,113040,2014-02-20,36.75,8.635735294193392,30.0,0.0013273014447241016,120.03709832654123
ORGANIC EXTRA VIRGIN SESAME OIL - 473ML,104640,2014-02-20,90.0,8.62007356519996,29.0,0.0032505341503447386,120.03709832654123
ORGANIC HONEY,ORGANICHONEY,2014-02-20,200.0,1.6350839811869022,25.0,0.007223409222988308,120.03709832654123
ORGANIC RICE CACAO DRINK,ORGANICRICECACAODRINK,2014-02-20,36.25,3.3125195934768037,26.0,0.0013092429216666308,120.03709832654123
PASTA FUSILLI,PASTAFUSILLI,2014-02-20,40.5,2.70180507087725,26.0,0.0014627403676551324,120.03709832654123
PASTA PENNE,PASTAPENNE,2014-02-20,40.5,2.70180507087725,26.0,0.0014627403676551324,120.03709832654123
PEPPERMINT,PEPPERMINT,2014-02-20,4.61,11.685837491029293,39.0,0.00016649958258988052,120.03709832654123
PINK GRAPE FRUIT,PINKGRAPEFRUIT,2014-02-20,13.65,11.74528824348462,39.0,0.000492997679468952,120.03709832654123
POTATOES,POTATOES,2014-02-20,73.35,9.386980560948487,39.0,0.0026491853325309616,120.03709832654123
RAW ALMONDS - SHELLED - 250G,ALMONDSRAWSHELLED,2014-02-20,35.0,13.629828610095785,30.0,0.001264096614022954,120.03709832654123
RAW CASHEW NUT - 250G,CASHEWNUTRAW,2014-02-20,37.5,12.359234856497281,30.0,0.0013543892293103076,120.03709832654123
RAW PISTACHIO - 250G,PISTACHIORAW,2014-02-20,65.0,9.151705782670883,29.0,0.0023476079974712,120.03709832654123
RAW WALNUT - SHELLED - 250G,WALNUTSHELLEDRAW-KG,2014-02-20,40.0,11.69711445069359,30.0,0.0014446818445976615,120.03709832654123
RED CABBAGE,REDCABBAGE,2014-02-20,16.12,8.125644633890694,36.0,0.0005822067833728576,120.03709832654123
RED CHILI PEPPER,REDCHILIPEPPER,2014-02-20,5.0,4.2642927086814275,30.0,0.0001805852305747077,120.03709832654123
RED ONIONS,REDONIONS,2014-02-20,19.65,10.548480817232232,39.0,0.0007096999561586011,120.03709832654123
SCHAR GRISSINI / BREADSTICKS,GRISSINIBREADSTICKS,2014-02-20,112.5,0.0,25.0,0.0040631676879309235,120.03709832654123
SCHAR PAN BLANCO,PANBLANCO,2014-02-20,22.5,0.0,25.0,0.0008126335375861847,120.03709832654123
SCHAR PASTA SPAGHETTI,PASTASPAGHETTI,2014-02-20,20.5,0.0,25.0,0.0007403994453563015,120.03709832654123
SCHAR SALTI / SALTED BISCUITS,SALTISALTEDBISCUITS,2014-02-20,157.5,0.0,25.0,0.005688434763103292,120.03709832654123
SELAMLIQUE TURKISH COFFE CARDAMON,SELAMLIQUETURKISHCOFFECARDAMON,2014-02-20,44.0,2.8113826656066543,25.0,0.0015891500290574278,120.03709832654123
SPINACH,SPINACH,2014-02-20,18.0,9.503949096694564,39.0,0.0006501068300689477,120.03709832654123
SWEET POTATOES,SWEETPOTATOES,2014-02-20,13.0,9.153823304151487,39.0,0.00046952159949424,120.03709832654123
TEA TREE THTHERAPY SHAMPO - 473ML,20480,2014-02-20,68.25,8.946465806161985,29.0,0.00246498839734476,120.03709832654123
TOMATOES,TOMATOES,2014-02-20,25.36,9.411597135881733,39.0,0.0009159282894749174,120.03709832654123
WHEAT GERM MIRACLE,WHEATGERMMIRACLE,2014-02-20,51.8,8.490766629264757,36.0,0.0018708629887539718,120.03709832654123
WHEY PROTEIN - 340G,1289C124,2014-02-20,425.25,5.988100574180399,29.0,0.015358773860378889,120.03709832654123
WHOLE CHICKEN - 1KG,WHOLECHICKEN,2014-02-20,568.0999999999999,15.36425548658693,30.0,0.020518093897898285,120.03709832654123
WHOLE MEAL FLOUR,WHOLEMEALFLOUR,2014-02-20,7.0,13.907191385629169,25.0,0.0002528193228045908,120.03709832654123
YELLOW CARROTS,YELLOWCARROTS,2014-02-20,22.0,12.732183109061769,38.0,0.0007945750145287139,120.03709832654123
ZUCCHINI,ZUCCHINI,2014-02-20,8.0,9.731088807248756,44.0,0.0002889363689195323,120.03709832654123
AMERICAN RED APPLES,AMERICANREDAPPLES,2014-02-27,87.0,12.975905929144949,39.0,0.003142183011999914,120.03709832654123
AUBERGINE (ROUMY),AUBERGINEROUMY,2014-02-27,4.78,8.20516812281953,39.0,0.00017263948042942057,120.03709832654123
AVOCADO,AVOCADO,2014-02-27,45.0,10.620630539726372,44.0,0.0016252670751723693,120.03709832654123
BANANA,BANANA,2014-02-27,32.4,8.715679003584299,44.0,0.001170192294124106,120.03709832654123
BEEF CUTLETS - 1KG,BEEFKOLATA,2014-02-27,614.64,10.266269580222387,29.0,0.022198981224087668,120.03709832654123
BEEF FILLET - 1KG,BEEFFILLET,2014-02-27,433.96,13.337808424021102,30.0,0.015673353332040032,120.03709832654123
BEEF MINCE - 1KG,BEEFMINCE,2014-02-27,214.20000000000002,9.067509854013323,29.0,0.007736271277820478,120.03709832654123
BEEF TOP SIDE ROAST - 1KG,BEEFTILIBIANCO,2014-02-27,161.49,8.263673387405435,29.0,0.005832541777101909,120.03709832654123
BEET ROOT,BEETROOT,2014-02-27,27.0,6.076317100138273,44.0,0.0009751602451034216,120.03709832654123
BIOCRACKER OLIVE SALTED,BIOCRACKEROLIVESALTED,2014-02-27,34.0,0.0,25.0,0.0012279795679080124,120.03709832654123
BIOCRACKER OLIVE UNSALTE,BIOCRACKEROLIVEUNSALTE,2014-02-27,68.0,0.0,25.0,0.002455959135816025,120.03709832654123
BIOCRACKER SESAME&ROSEMARY,BIOCRACKERSESAMEROSEMARY,2014-02-27,34.0,0.0,25.0,0.0012279795679080124,120.03709832654123
BLACKBERRIES,BLACKBERRIES,2014-02-27,52.0,6.7662104851047955,28.0,0.00187808639797696,120.03709832654123
BLUEBERRIES,BLUEBERRIES,2014-02-27,50.0,6.134661035856248,28.0,0.001805852305747077,120.03709832654123
BROWN RICE (KHEIR MISR) - 750G,PREMIUMBROWNRICE,2014-02-27,111.14999999999999,11.418198531421586,29.0,0.004014409675675752,120.03709832654123
BROWN RICE CAKES - 247G,00023-0,2014-02-27,73.5,6.163888230067083,29.0,0.0026546028894482033,120.03709832654123
BROWN SUGAR (KHEIR MISR) - 750G,PREMIUMBROWNSUGAR,2014-02-27,66.17999999999999,5.6728162979505115,29.0,0.0023902261118868306,120.03709832654123
CANADIAN ANGUS BEEF BACON,CABBEEFBACON,2014-02-27,93.75,2.9302236643492074,24.0,0.003385973073275769,120.03709832654123
CAULIFLOWER,CAULIFLOWER,2014-02-27,10.08,11.18815924490779,41.0,0.00036405982483861074,120.03709832654123
CHEMICAL FREE EGG,EGGBALDY,2014-02-27,63.0,7.09061343214874,24.0,0.002275373905241317,120.03709832654123
CHICKEN BREASTS - 1KG,CHICKENBREASTS,2014-02-27,520.9599999999999,23.63412587636362,30.0,0.018815536344039943,120.03709832654123
CHICKEN CUTLETS (SHISHTAWOOK) - 1KG,CHICKENCUTLETSSHISHTAWOOK,2014-02-27,39.7,14.714359232869768,29.0,0.0014338467307631793,120.03709832654123
CILANTRO,CILANTRO,2014-02-27,4.0,10.129483725372324,36.0,0.00014446818445976615,120.03709832654123
COCONUT MILK,COCONUTMILK,2014-02-27,8.0,5.286410688407117,25.0,0.0002889363689195323,120.03709832654123
COCONUT MILK  LIGHT,COCONUTMILKLIGHT,2014-02-27,8.0,8.094580791526674,25.0,0.0002889363689195323,120.03709832654123
COLORED FRENCH LETTUCE,COLOREDFRENCHLETTUCE,2014-02-27,9.12,7.570966855909855,44.0,0.0003293874605682668,120.03709832654123
COUSCOUS,COUSCOUS,2014-02-27,14.0,2.8113826656066543,25.0,0.0005056386456091816,120.03709832654123
CUBAN AUBERGINE,CUBANAUBERGINE,2014-02-27,5.4,5.672638680357345,38.0,0.0001950320490206843,120.03709832654123
CUCUMBER,CUCUMBER,2014-02-27,42.75,9.504053581656269,44.0,0.0015440037214137507,120.03709832654123
DRIED APRICOTS - 250G,DRIEDAPRICOTS,2014-02-27,51.0,10.285240209612411,29.0,0.0018419693518620184,120.03709832654123
DRIED BLUEBERRIES - 250G,DRIEDBLUEBERRIES,2014-02-27,120.0,14.618196371661663,30.0,0.0043340455337929846,120.03709832654123
FINE GRIND FRENCH SEA SALT-FRENCH (CELTIC) - 367G,105365,2014-02-27,49.5,2.0947006841022686,26.0,0.0017877937826896062,120.03709832654123
FLAX SEEDS (KHEIR MISR) - 250G,140166,2014-02-27,39.6,11.87849097130651,30.0,0.001430235026151685,120.03709832654123
GLUTEN FREE DIGESTIVE CHOC,DIGESTIVECHOC,2014-02-27,30.0,3.891695436342557,24.0,0.0010835113834482461,120.03709832654123
GLUTEN FREE NUTS & BIO CAROB,NUTSBIOCAROB,2014-02-27,62.5,4.683938172732316,24.0,0.0022573153821838464,120.03709832654123
